conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens
2069764833671819301,2026-06-24T12:49:25.000Z,0,Badmood bgt liat pidato prabowo yang kek orang nyabu,2069764833671819301,,,in,,0,0,0,https://x.com/sekarmanggi/status/2069764833671819301,2181617678,sekarmanggi,badmood banget liat pidato_prabowo yang kek orang nyabu,"['badmood', 'pidato prabowo', 'kek', 'nyabu']"
2069733072430678288,2026-06-24T12:46:24.000Z,0,@danudelions Nonton pidato prabowo,2069764076335730894,,danudelions,it,,0,1,0,https://x.com/wamadone/status/2069764076335730894,1034651430370521088,wamadone,nonton pidato_prabowo,"['nonton', 'pidato prabowo']"
2069764026650005884,2026-06-24T12:46:12.000Z,0,"Setiap buka twt, klip Prabowo pidato lewat, mood gw jelek bgt sial. Gak nyangka sekelas presiden, omongannya gak berbobot",2069764026650005884,,,in,,0,0,0,https://x.com/Pearlmhrlk/status/2069764026650005884,1370339976823468035,Pearlmhrlk,setiap buka twt klip prabowo pidato lewat mood gw jelek banget sial tidak_nyangka sekelas presiden omongannya tidak_berbobot,"['buka', 'twt', 'klip', 'pidato', 'mood', 'jelek', 'sial', 'tidak nyangka', 'kelas', 'presiden', 'omong', 'tidak bobot']"
2069763899973636522,2026-06-24T12:45:42.000Z,0,"Gua liat x isinya pidato prabowo doang anjir muak muak muak muak, bodoamat gua ngelunjak sm presiden sndri, lagian gua sm keluarga gua mah dri dlu ga prnh dpt bantuan apa2, jdi mau muak sm presiden sndri jga gpp ga nelen ludah sndri wkwkwkwkwk",2069763899973636522,,,in,,0,0,0,https://x.com/D_Amelia2AGS/status/2069763899973636522,904637683544219648,D_Amelia2AGS,gua liat x isinya pidato_prabowo doang anjir muak muak muak muak bodoamat gua ngelunjak sama presiden sndri lagian gua sama keluarga gua mah dari dlu tidak_prnh dpt bantuan apa2 jdi mau muak sama presiden sndri jga gpp tidak_nelen ludah sndri wkwkwkwkwk,"['isi', 'pidato prabowo', 'doang', 'anjir', 'muak', 'muak', 'muak', 'muak', 'bodoamat', 'ngelunjak', 'presiden', 'sndri', 'keluarga', 'mah', 'dlu', 'tidak prnh', 'dpt', 'bantu', 'apa2', 'jdi', 'muak', 'presiden', 'sndri', 'jga', 'gpp', 'tidak nelen', 'ludah', 'sndri', 'wkwkwkwkwk']"
2069763890872008716,2026-06-24T12:45:40.000Z,0,"Rupiah Keok-IHSG Rontok ke Level 5.883 Usai Pidato Prabowo soal MBG

https://t.co/ozNoV4SI5E",2069763890872008716,,,in,,0,0,0,https://x.com/Leonengq/status/2069763890872008716,1618989586499383298,Leonengq,rupiah keok ihsg rontok ke level 5 883 usai pidato_prabowo soal mbg,"['rupiah', 'keok', 'ihsg', 'rontok', 'level', '883', 'pidato prabowo', 'mbg']"
2069763744440447436,2026-06-24T12:45:05.000Z,0,"Kalau pemimpin² dunia luar menonton video² pidato dari Pak @prabowo ketika 'nyinyirin' rakyat dan pengkritik seperti ini.. 
Masihkah Beliau akan dihormati? 🤔 https://t.co/AWvnckDTHL",2069763744440447436,https://pbs.twimg.com/media/HLlHJcsa0AAlikY.jpg,,in,,0,0,0,https://x.com/I17082000/status/2069763744440447436,1388084133939728385,I17082000,kalau pemimpin² dunia luar menonton video² pidato dari pak ketika nyinyirin rakyat dan pengkritik seperti ini masihkah beliau akan dihormati,"['pimpin', 'dunia', 'tonton', 'video', 'pidato', 'nyinyirin', 'rakyat', 'kritik', 'beliau', 'hormat']"
2069757055758688283,2026-06-24T12:18:30.000Z,4,Apa pendapat kalina tentang pidato kali ini #moots #presidenRI #prabowo https://t.co/ojwbugPvSq,2069757055758688283,https://pbs.twimg.com/amplify_video_thumb/2069756891786354688/img/_or0fa7IpUPhNRx3.jpg,,in,,0,2,0,https://x.com/farkhah_naila/status/2069757055758688283,1378245834735677440,farkhah_naila,apa pendapat kalina tentang pidato kali ini,"['dapat', 'kalina', 'pidato', 'kali']"
2069756911336186285,2026-06-24T12:17:56.000Z,0,tiap dengerin pidato prabowo berasa menghadapi kiamat sugra,2069756911336186285,,,in,,0,0,0,https://x.com/yeocman/status/2069756911336186285,776335663847178240,yeocman,tiap dengerin pidato_prabowo berasa menghadapi kiamat sugra,"['dengerin', 'pidato prabowo', 'asa', 'hadap', 'kiamat', 'sugra']"
2069756880046670298,2026-06-24T12:17:49.000Z,0,"Bener kata org klo setiap prabowo pidato, kiamat maju sehari",2069756880046670298,,,in,,0,0,0,https://x.com/aquilatermana/status/2069756880046670298,1659407658900930560,aquilatermana,bener kata orang kalau setiap prabowo pidato kiamat maju sehari,"['bener', 'pidato', 'kiamat', 'maju', 'hari']"
2069755962467233855,2026-06-24T12:14:10.000Z,0,anying prabowo ngapain pidato lagi sii jujur bikin kesel,2069755962467233855,,,in,,0,2,0,https://x.com/hulhay/status/2069755962467233855,1172947267961024512,hulhay,anying prabowo ngapain pidato lagi sii jujur bikin kesel,"['anying', 'ngapain', 'pidato', 'sii', 'jujur', 'bikin', 'kesel']"
2069755915067326573,2026-06-24T12:13:59.000Z,1,Pidato Presiden Indonesia Prabowo hari ini https://t.co/lT5PXnJWvE,2069755915067326573,https://pbs.twimg.com/amplify_video_thumb/2069755865935040512/img/jTAe5ggPtkGuyrTI.jpg,,in,,0,0,0,https://x.com/bolabangcb/status/2069755915067326573,2042959295512260608,bolabangcb,pidato_presiden indonesia prabowo hari ini,"['pidato presiden', 'indonesia']"
2069420515585061099,2026-06-24T12:11:29.000Z,0,@deazyed_ yg suka pidato aduhpasti prabowo,2069755286177624537,,deazyed_,in,,0,0,0,https://x.com/Berkataid/status/2069755286177624537,1305533341165182977,Berkataid,yang suka pidato aduhpasti prabowo,"['suka', 'pidato', 'aduhpasti']"
2069754603152011301,2026-06-24T12:10:26.000Z,0,"@ardisatriawan Prabowo ini setiap pidato blunder terus, curiga sbnernya bukan blunder, memang spt ini aslinha",2069755022922113286,,ardisatriawan,in,,0,0,0,https://x.com/iyakalausempat/status/2069755022922113286,2958960354,iyakalausempat,prabowo ini setiap pidato blunder terus curiga sbnernya bukan_blunder memang spt ini aslinha,"['pidato', 'blunder', 'curiga', 'sbnernya', 'bukan blunder', 'spt', 'aslinha']"
2069754621430743368,2026-06-24T12:08:50.000Z,0,"Presiden Prabowo Subianto kembali menyorot  keterlibatan TNI dalam berbagai program sipil 

Prabowo juga menyindir pihak yang mempertanyakan mengapa prajurit ""sering di sawah"", Menurutnya, langkah tersebut merupakan bagian dari strategi besar untuk memperkuat ketahanan pangan https://t.co/nfUvSk1VyQ",2069754621430743368,https://pbs.twimg.com/amplify_video_thumb/2069754499179171840/img/-aY1a_j6ZoZwdXG8.jpg,,in,,0,0,0,https://x.com/arah__baru/status/2069754621430743368,2046573632659525632,arah__baru,presiden_prabowo_subianto kembali menyorot keterlibatan tni dalam berbagai program sipil prabowo juga menyindir pihak yang mempertanyakan mengapa prajurit sering di sawah menurutnya langkah tersebut merupakan bagian dari strategi besar untuk memperkuat ketahanan pangan,"['presiden prabowo subianto', 'sorot', 'libat', 'tni', 'program', 'sipil', 'sindir', 'prajurit', 'sawah', 'turut', 'langkah', 'strategi', 'kuat', 'tahan', 'pangan']"
2069754594406941131,2026-06-24T12:08:44.000Z,0,"malaikat maut kalo udah muak juga gue yakin langsung ditarik tuh nyawanya prabowo, bayangin mati pas dia lagi pidato, terus bawa bawa nama Allah di program jeleknya itu",2069754594406941131,,,in,,0,0,0,https://x.com/55swdc/status/2069754594406941131,1809915385359282176,55swdc,malaikat maut kalo udah muak juga gue yakin langsung ditarik tuh nyawanya prabowo bayangin mati pas dia lagi pidato terus bawa bawa nama allah di program jeleknya itu,"['malaikat', 'maut', 'udah', 'muak', 'langsung', 'tarik', 'tuh', 'nyawa', 'bayangin', 'mati', 'pas', 'pidato', 'bawa', 'bawa', 'nama', 'allah', 'program', 'jelek']"
